ID	S1	S2	S3
1497-RMM-2954B	25.516920928	15.0977700148	22.012806776
1497-RMM-2955B	24.4326463533	19.256675632	19.9225570169
1497-RMM-2956B	19.7400304751	15.5669798415	26.9860029856
1497-RMM-2957B	24.3219164029	20.0313645592	18.8895537867
1497-RMM-2958B	26.2912947664	13.4186868479	21.6730914223
1497-RMM-2959B	28.3234822277	13.1081869703	20.9381723641
1497-RMM-2960B	25.3893544253	12.4607262977	24.282537431
1497-RMM-2961B	24.3927374414	16.5310950722	22.1658023592
1497-RMM-2962B	26.2342515086	13.3937889795	22.0065045903
1497-RMM-2963B	27.8628119526	14.880562985	18.6305529611
1497-RMM-2964B	27.0282791577	13.7116215622	20.1277176257
1497-RMM-2965B	22.7969878477	18.694031314	20.4249599835
1497-RMM-2966B	25.0653797169	18.6513935639	19.8425298505
1497-RMM-2967B	21.5796709337	16.2458286652	24.3988740225
1497-RMM-2968B	22.016904133	17.0976845601	22.8059568029
1497-RMM-2969B	22.3541985004	14.6330668476	25.2987514104
1497-RMM-2971B	27.9403012554	16.7913755354	17.1802395908
1497-RMM-2972B	21.0929211371	21.4300655252	21.2713102199
1497-RMM-2973B	21.6150219378	15.7065511732	25.4885830696
1497-RMM-2974B	28.4443442242	11.7201094441	20.2941183059
1497-RMM-2976B	2.22044604925e-16	114.904376958	2.22044604925e-16
1497-RMM-2977B	28.9263498229	17.2211390613	16.5755632693
1497-RMM-2978B	20.864035834	16.327745235	25.2010277134
1497-RMM-2979B	20.2879267851	23.4678548438	20.1071209361
1497-RMM-2980B	24.6849001238	14.9599678894	21.8663107478
1497-RMM-2981B	21.2421901488	16.0423112025	24.7535573802
1497-RMM-2982B	15.6318650026	18.588801253	29.5885784342
1497-RMM-2983B	19.2082877598	20.43904295	23.3860894205
1497-RMM-2984B	23.8953465603	15.4869964824	22.463994387
1497-RMM-2985B	23.6714867382	18.2724887284	21.6963260974
1497-RMM-2986B	23.2172026641	16.5620104931	22.3572844665
1497-RMM-2987B	19.7648548487	17.3711719203	25.4480845444
1497-RMM-2989B	22.288607193	20.504256067	20.1295216009
1497-RMM-2990B	24.1078151015	15.6029033395	22.0703186657
1497-RMM-2992B	23.2012552385	19.453547318	19.6592272994
1497-RMM-2993B	24.8878581634	15.0768584837	20.9499275033
1497-RMM-2994B	25.0996011678	14.7731636507	20.9237044174
1497-RMM-2995B	27.4883672274	11.4808769998	21.4849382316
1497-RMM-2996B	14.1475543258	30.6862273086	21.8890611999
1497-RMM-2997B	22.2636398982	20.8457253638	20.0456936521
1497-RMM-2998B	25.3053668129	14.8751949014	21.2169188375
1497-RMM-2999B	16.4372802028	17.8689183974	27.9557226595
1497-RMM-3000B	21.783419471	15.419666218	24.934199808
1497-RMM-3001B	18.9263838404	17.8580603146	26.6830365394
1497-RMM-3002B	23.2198697068	15.8456190723	22.9099184285
1497-RMM-3003B	25.1514472347	15.3655984851	21.4841897616
1497-RMM-3004B	23.6779344312	15.3743053694	23.4687157746
1497-RMM-3005B	24.698424676	14.0548118474	23.147529289
1497-RMM-3006B	23.4423219096	14.9947963574	22.7747482868
1497-RMM-3007B	17.7561916205	21.1105543773	25.4855614063
1497-RMM-3008B	17.9486058927	20.1114292279	26.0338231034
1497-RMM-3009B	26.1559058889	12.7288257437	22.0102890632
1497-RMM-3010B	27.7190932422	14.6712497018	19.0505309049
1497-RMM-3011B	19.9079996776	17.5366483209	24.9345665375
1497-RMM-3012B	26.5206572308	12.439142152	22.29795715
1497-RMM-3013B	21.8636323861	14.2050159846	24.9679094672
1497-RMM-3014B	22.0589126832	22.4024789958	17.7030514038
1497-RMM-3015B	23.7575146596	13.1964921354	24.5963732703
1497-RMM-3016B	22.3009567482	15.8360391843	24.2102173968
1497-RMM-3017B	20.6914845766	49.272692565	0.010451634722
1497-RMM-3018B	24.7543026157	15.6931591172	21.1669690194
1497-RMM-3019B	21.5566666016	17.3217071731	23.0504573412
1497-RMM-3020B	22.9012665042	16.6137096925	23.2984588364
1497-RMM-3021B	22.4071679207	15.0960060429	24.001729329
1497-RMM-3022B	28.4691518501	19.0824563091	14.4446188794
1497-RMM-3023B	15.161165499	36.7511170829	16.5787345703
1497-RMM-3024B	24.6318182722	15.3444453204	21.1372154006
1497-RMM-3025B	23.5458308575	15.074911472	23.3140983968
1497-RMM-3026B	25.2819771131	14.9340404536	21.6459759894
1497-RMM-3027B	25.2421607935	13.6753169601	22.6695588343
1497-RMM-3028B	25.5672019298	15.602864713	20.8159187835
1497-RMM-3030B	5.94373553723	59.5437311006	7.82982137768
1497-RMM-3031B	28.0454380849	13.5954156123	18.9604394091
1497-RMM-3032	19.8364043214	17.0083943108	25.5027900864
1497-RMM-3033	24.9609995015	13.4254056887	23.7300682043
1497-RMM-3034	21.5087416292	21.6374625224	20.045575703
1497-RMM-3035	23.073621444	16.0163388149	24.1363816407
1497-RMM-3036	21.5197743437	23.1718397535	19.6306981133
1497-RMM-3037	21.2412467193	14.3850542821	26.8529542312
1497-RMM-3038	24.3549075936	23.298039136	16.2137809716
1497-RMM-3039	21.6001875164	15.894956277	24.749703088
1497-RMM-3040	25.861133361	20.0833731156	16.9316079593
1497-RMM-3041	22.2965514816	15.3684415286	23.9810719183
1497-RMM-3042	22.2763239119	16.4024869579	24.1220406568
1497-RMM-3045	19.3714097211	20.355612975	24.71881775
1497-RMM-3046	19.4901155187	17.618172465	27.0607672341
1497-RMM-3047	20.518892184	23.7718426756	20.5958067569
1497-RMM-3048	19.7102325563	13.170853073	29.546944682
1497-RMM-3050	21.1477340552	17.7138290093	24.5977037039
1497-RMM-3051	21.7354066771	20.3870808451	22.1212686792
1497-RMM-3052	26.4680410068	10.3165553197	23.6665305983
1497-RMM-3053	18.697325382	23.301926248	22.8423256389
1497-RMM-3054	24.7832557341	12.6908914612	24.3170259087
1497-RMM-3055	22.3388479595	19.3127341169	20.4188485129
1497-RMM-3056	15.9087133449	25.9630484718	23.6813586701
1497-RMM-3057	19.10505158	17.7499776134	27.0320667046
1497-RMM-3058	13.2082538858	27.9757157722	25.4121741394
1497-RMM-3059	18.4083721913	18.999042865	26.2356417569
1497-RMM-3060	18.682472251	14.7575962147	28.54640181
1497-RMM-3061	22.2926605849	13.5107209476	25.4223867222
1497-RMM-3062	19.5106275091	22.2330328934	22.0140718094
1497-RMM-3063	22.2257802152	15.3926951727	24.6889105648
1497-RMM-3064	21.0419198398	17.3733895697	24.4388388814
1497-RMM-3065	22.7714659389	15.3896938359	23.7960805353
1497-RMM-3066	16.9603073693	20.3269302309	26.2288390578
1497-RMM-3067	27.4710666638	12.8653360625	20.2754995591
1497-RMM-3068	23.5319953345	14.6676455542	23.0232259473
1497-RMM-3069	18.4077156409	19.4201607246	25.3175723491
1497-RMM-3070	21.5990167649	15.1338651088	24.7007984661
1497-RMM-3071	23.2138725086	20.1377604658	19.2430991236
1497-RMM-3072	27.7474421671	11.6027074516	22.3510251441
1497-RMM-3073	21.741201761	16.6738900513	24.0061242533
1497-RMM-3075	26.8755586539	16.7416925052	18.4109242262
1497-RMM-3076	23.8518015375	13.1616574317	24.7600525255
1497-RMM-3078	20.5228014333	17.0249065151	24.9728664015
1497-RMM-3080	16.624330088	19.9546904836	27.309944487
1497-RMM-3081	20.2780273047	23.7380555974	20.1861109694
1497-RMM-3082	23.1295850088	15.3849750026	23.903637033
1497-RMM-3083	27.3484774238	24.1711455172	13.3714708465
1497-RMM-3084	22.1850949082	13.291143769	26.35695225
1497-RMM-3085	14.1865345885	25.8470868093	25.7021453009
1497-RMM-3086	25.0516654894	12.2072691734	23.4200557111
1497-RMM-3087	19.6042833889	21.0807957195	23.5619452265
1497-RMM-3088	21.0902556469	16.5782948634	24.0364435774
1497-RMM-3089	25.9900694176	19.4422269259	16.5969341916
1497-RMM-3090	15.9608119633	17.2616886829	29.2623865915
1497-RMM-3091	16.1544959935	19.7048601994	27.8037953495
1497-RMM-3092	21.3479659167	19.7604677648	22.1447002617
1497-RMM-3093	18.1366799759	16.2432269414	28.8774256521
1497-RMM-3094	20.7974938651	19.6850578833	22.0749418185
1497-RMM-3095	21.6106681274	16.4629297817	25.1690210138
1497-RMM-3096	24.6182329031	20.3725606683	18.4421748386
1497-RMM-3097	19.1872358832	15.5657470861	28.3394205334
1497-RMM-3099	26.4756860403	12.2838607665	22.5498237893
1497-RMM-3100	22.8248392689	19.7353016961	21.3622888565
1497-RMM-3101	22.8687819986	14.9771906155	24.8373082794
1497-RMM-3102	17.5960794713	28.5228025686	19.5148023498
1497-RMM-3104	11.9572108016	26.9195460724	26.4501752133
1497-RMM-3106	21.2913130273	22.5280043789	20.3797248638
1497-RMM-3109	23.8926829441	14.8790343568	24.0259083057
1497-RMM-3110	17.7311994108	26.6658332071	20.4433304054
1497-RMM-3112	24.8317635106	15.552203309	21.5415431127
1497-RMM-3113	24.9493495711	15.2987911058	21.9454373809
1497-RMM-3114	20.4078264945	21.5248841607	22.7000936822
1497-RMM-3115	27.7456738524	12.4614255238	20.0923265346
1497-RMM-3116	24.5805160541	13.0659360987	23.6005395305
1497-RMM-3117	17.7489070919	20.1291207107	25.9672289148
1497-RMM-3118	23.1674086762	14.1566883359	24.9473499257
1497-RMM-3119	22.48073548	19.3035172903	21.0989093126
1497-RMM-3120	15.6707838379	19.6237252729	28.6070743746
1497-RMM-3121	20.7375668748	18.2958001839	23.7378369718
1497-RMM-3122	26.3983879869	13.8866904788	21.931303121
1497-RMM-3123	18.8859498826	22.2371619119	23.4009115101
1497-RMM-3124	21.1729001778	17.8916601336	23.3966949554
1497-RMM-3126	29.6182641764	11.8456437954	19.2988480527
1497-RMM-3127	15.6340317935	20.8349847398	26.8496860872
1497-RMM-3128	11.2738156494	58.2668500043	2.70961430049
1497-RMM-3129	23.7234550436	15.2281794754	22.7848438802
1497-RMM-3131	27.2653932155	14.657520819	19.2667157974
1497-RMM-3132	17.6681092365	20.175208983	25.8617580208
1497-RMM-3133	22.869030173	14.4536155753	23.8013564393
1497-RMM-3134	24.8104007788	14.0105660919	23.5550462306
1497-RMM-3135	27.5030615917	14.3782402205	20.0570463876
1497-RMM-3136	25.8756452103	13.7960276078	21.8700030851
1497-RMM-3137	23.4739155087	16.4744645707	23.5498076305
1497-RMM-3138	24.577580811	15.6356088562	21.6327772372
1497-RMM-3139	16.3288563563	23.1391160812	26.0776250351
1497-RMM-3140	17.9200933272	22.1099991061	23.7647978336
1497-RMM-3141	13.9630130333	16.2424571503	32.6161389832
1497-RMM-3142	26.185649774	13.1069468432	23.4483272814
1497-RMM-3143	20.9731918045	16.9616674449	24.6928753421
1497-RMM-3144	23.9443326062	12.9769880012	25.5160804732
1497-RMM-3145	23.7598289065	15.7035510191	23.0708634518
1497-RMM-3146	19.5349803133	18.4297869199	25.4055587664
1497-RMM-3147	17.2013487563	20.1019820716	26.761902437
1497-RMM-3148	24.4059549743	14.5525565703	23.5303315204
1497-RMM-3149	17.5021262248	18.2459136494	26.9390779764
1497-RMM-3150	23.5573403811	15.1494438049	23.2268264053
1497-RMM-3151	21.5791350673	20.240288611	21.5114079981
1497-RMM-3152	22.4573150804	15.5160603717	24.8073876946
1497-RMM-3153	21.2705675172	15.1044020208	27.054614595
1497-RMM-3154	2.17383738569	67.7198474074	5.61883724423
1497-RMM-3155	21.9921512258	14.4052971109	25.9134183908
1497-RMM-3156	21.8955468944	19.5797461045	22.4543457249
1497-RMM-3157	18.6918065903	16.893772591	27.1620698024
1497-RMM-3158	14.6712773279	21.5680292772	27.0992411293
1497-RMM-3159	23.722455751	15.659066015	23.2397624479
1497-RMM-3160	21.5211596425	20.027490668	20.4550605786
1497-RMM-3161	21.1380078321	21.8729259515	20.3280173833
1497-RMM-3162	19.7601432923	19.2636827911	25.1263463515
1497-RMM-3163	19.8018211694	18.0232818932	25.5124830918
1497-RMM-3164	21.2988499259	18.7845842953	22.064649183
1497-RMM-3165	18.9944500506	18.3366061835	25.9260247211
1497-RMM-3166	22.2265475002	16.0927141583	23.5627019145
1497-RMM-3167	21.328337791	22.2742550189	20.0101180976
1497-RMM-3168	23.6789761305	12.795181158	26.1124761406
1497-RMM-3169	23.3550833966	15.9831474433	23.2327747635
1497-RMM-3170	21.1745713299	16.2394672228	23.5200747036
1497-RMM-3171	4.46351713039	53.4506732279	14.1422272909
1497-RMM-3172	22.7309975985	13.6110325946	26.1935793273
1497-RMM-3173	21.1798232538	34.59223158	10.993665233
1497-RMM-3174	22.1921140777	14.5533796558	24.326468668
1497-RMM-3175	20.2538857358	16.549371916	27.3420289862
1497-RMM-3176	21.7214282259	16.6490193862	24.613364259
1497-RMM-3177	22.9163828773	16.6162834785	22.7916269699
1497-RMM-3178	16.7243577158	36.7869669439	13.2604195564
1497-RMM-3179	22.5316753794	16.653007879	24.0544536945
1497-RMM-3180	24.8778199707	16.8890264891	20.0070058626
1497-RMM-3182	24.6309733714	14.8989012573	21.8138496679
1497-RMM-3183	25.1589241056	14.079690951	22.8651706028
1497-RMM-3184	20.5433178763	19.0300230448	24.0957780258
1497-RMM-3185	24.9978380963	18.3433953421	19.9550966776
1497-RMM-3186	24.5522060271	15.2431179544	22.6975248138
1497-RMM-3187	25.6865018476	12.2610768946	23.4402696589
1497-RMM-3188	26.5773368943	13.2591206856	21.6754539309
1497-RMM-3189	28.6937813432	15.3113123118	17.1222288778
1497-RMM-3190	16.6250682364	17.4299711838	29.4185921981
1497-RMM-3191	25.4365992935	15.1236717616	20.4372887624
1497-RMM-3193	13.2826375953	20.9087201037	29.9503909027
1497-RMM-3194	25.3603313214	14.3157210413	21.5439291966
1497-RMM-3195	23.1643686899	15.8613677778	23.5563602861
1497-RMM-3196	21.751499384	15.2054211129	24.2619488212
1497-RMM-3197	14.0783743981	31.5349558899	21.1762678026
1497-RMM-3199	25.0571553865	13.4276684668	24.2417814024
1497-RMM-3200	22.2378093065	14.1195506945	25.0898766204
1497-RMM-3201	25.9002239432	12.458377991	22.6007307864
1497-RMM-3202	19.5056073562	21.2723827485	22.5534928707
1497-RMM-3203	25.5169122241	18.0896010291	18.8932874269
1497-RMM-3205	21.7023507131	18.2588523557	22.5540384306
1497-RMM-3206	25.4303775972	18.1958235013	19.1668678651
1497-RMM-3207	25.2838100312	14.4052804706	21.6199597385
1497-RMM-3208	25.5721797488	16.1953196679	20.7072647624
1497-RMM-3209	25.262189102	16.0843718146	19.6736145078
1497-RMM-3210	19.9286495245	17.9866075444	22.6852829377
1497-RMM-3211	25.688571233	14.5207565921	21.6973399836
1497-RMM-3212	24.3825484059	14.3064314624	23.0980371357
1497-RMM-3213	22.3740550836	16.2411744733	24.3410488846
1497-RMM-3214	23.3915456679	13.7685763527	23.7502189928
1497-RMM-3215	28.5546373262	14.2364473127	17.975346043
1497-RMM-3216	24.7574201694	14.5380057581	21.9539014522
1497-RMM-3217	12.8552271462	41.6948110883	13.7122382555
1497-RMM-3218	14.6746965649	33.8434317632	17.7935507921
1497-RMM-3220	25.5106452399	17.6273399868	20.0485298975
1497-RMM-3221	22.1742245796	18.3455191333	22.8439862728
1497-RMM-3222	25.686780977	11.9524582546	23.8325209039
1497-RMM-3223	22.7226352867	16.8946822803	22.6655417265
1497-RMM-3224	28.2133661927	14.9202708083	18.4499345021
1497-RMM-3225	25.1512678826	14.9246297734	21.1653607648
1497-RMM-3226	24.197065511	15.8252464537	22.1505372415
1497-RMM-3227	20.0435757582	17.7151637488	25.8792977651
1497-RMM-3228	20.2406224699	18.199084008	25.507979808
1497-RMM-3229	16.5095902618	24.2078579973	24.3696767941
1497-RMM-3230	18.6904940316	19.3316614727	25.2221450999
1497-RMM-3231	18.377593109	25.658942723	21.7089351446
1497-RMM-3232	21.4675569098	15.2519440813	24.795236891
1497-RMM-3233	20.978720225	13.0876642604	28.2966471494
1497-RMM-3234	22.1772482412	16.6852110866	24.1006227645
1497-RMM-3235	20.5532918165	17.5209534784	25.5444365418
1497-RMM-3236	17.6088315446	17.0062802469	27.7491781353
1497-RMM-3237	24.2015695623	17.2509316265	21.1052417834
1497-RMM-3238	14.3815642477	24.6577160915	25.6237829778
1497-RMM-3239	23.8512684161	16.6835159298	22.1020554352
1497-RMM-3240	19.6531559271	16.2755874634	27.0176152257
1497-RMM-3241	28.1002857956	13.7827951598	20.0133871255
1497-RMM-3242	17.238513592	17.8572671332	27.4401678549
1497-RMM-3243	24.1726764967	17.1545895492	20.6355391589
1497-RMM-3244	27.1733304849	12.7782560817	22.1249753529
1497-RMM-3245	2.04623666983	24.515855229	43.7503236633
1497-RMM-3246	22.4451639451	15.4284637611	24.6722970803
1497-RMM-3247	22.0433158537	15.8091765294	24.4642185097
1497-RMM-3248	0.0100900401393	30.3620594889	51.2572419706
1497-RMM-3249	13.1851087913	26.5760145841	26.7484831337
1497-RMM-3250	20.1047346942	21.4246757079	21.4526896101
1497-RMM-3251	18.6393979151	26.2204007382	20.865975461
1497-RMM-3252	10.2322347343	41.6863446732	17.1942984773
1497-RMM-3253	21.0785781229	15.2081587143	25.5265494943
1497-RMM-3254	20.3290379568	21.1682794276	22.1091872915
1497-RMM-3255	23.9476837399	15.1296465554	24.0696205005
1497-RMM-3256	26.5561507885	15.3057630786	20.3293124802
1497-RMM-3257	17.443274221	17.3556158088	27.2335493324
1497-RMM-3258	17.4249643277	18.9174128586	27.2795728601
1497-RMM-3259	19.0913079303	14.4348134144	28.7023796694
1497-RMM-3260	21.0490070404	16.4388713339	24.7266378097
1497-RMM-3261	10.6781232638	40.770551033	17.0198273366
1497-RMM-3262	15.7211721792	33.2269424877	17.1121941742
1497-RMM-3264	16.474844699	27.9545447569	21.2274900715
1497-RMM-3265	10.8204628157	38.4728725968	18.9491597241
1497-RMM-3266	21.5758383338	22.8200474216	20.3860314354
1497-RMM-3267	26.93262335	16.1829715228	19.0307098361
1497-RMM-3268	21.9142292968	16.2381874752	25.1880718425
1497-RMM-3269	13.2778822698	41.2245937408	15.8082006244
1497-RMM-3270	16.3988534067	22.6541912645	26.40287401
1497-RMM-3271	15.2573405321	29.9762431335	21.6709753691
1497-RMM-3272	18.7636838315	18.1619135349	25.9066397272
1497-RMM-3273	23.5688015818	12.6435735657	25.3269783411
1497-RMM-3274	24.578068546	17.9533954378	20.3425728793
1497-RMM-3275	23.9903872566	17.0562887831	21.3326199051
1497-RMM-3276	25.6689767681	14.9788950084	21.590138309
1497-RMM-3277	23.1820021914	14.6616838861	24.062401571
1497-RMM-3278	6.08029105984	34.9389054127	25.2329251435
1497-RMM-3279	32.717468687	12.9938779945	16.1741724477
1497-RMM-3280	11.772898871	38.7414751206	17.9703493131
1497-RMM-3281	26.1415710983	14.3978266267	21.1761720688
1497-RMM-3283	14.4443950987	30.9313942137	21.4741702402
1497-RMM-3284	21.6830342367	20.4703358722	21.2111792856
1497-RMM-3285	11.57138618	39.3539030842	16.4115935022
1497-RMM-3286	21.1535428579	21.2477654523	21.7399822896
1497-RMM-3287	20.4966821864	28.5796232353	16.8803391469
1497-RMM-3288	12.2291044344	37.4927443548	18.9304636662
1497-RMM-3289	21.7272699251	17.4673686297	22.4136618172
1497-RMM-3290	24.391586921	15.6490982376	23.1233156788
1497-RMM-3291	16.6286600519	24.8278922508	24.0132908455
1497-RMM-3292	18.1464235609	16.6664080467	28.768223986
1497-RMM-3293	12.410801944	22.7962062645	30.4781457544
1497-RMM-3294	12.1347793559	20.9504323122	33.2395495339
1497-RMM-3295	19.5542446305	18.1809871133	25.8493491107
1497-RMM-3296	19.273190854	30.2805528824	15.9420509451
1497-RMM-3297	18.7948143968	35.0690572686	14.3916686005
1497-RMM-3298	22.3664962948	15.7107117341	24.6060930528
1497-RMM-3299	28.7259511509	15.0743668288	17.050989082
1497-RMM-3300	25.4238565201	20.2697734323	17.1745213299
1497-RMM-3301	23.7507101802	15.5072994043	24.0564053566
1497-RMM-3303	16.5905602415	34.5803163621	16.3691439252
1497-RMM-3304	21.3031392566	18.8217990382	23.0193607218
1497-RMM-3305	24.1083699378	16.3578222862	21.0144892401
1497-RMM-3307	18.7155562462	32.0496933802	15.8025396071
1497-RMM-3308	20.9742578852	23.1916370534	19.4005206996
1497-RMM-3309	28.8199615736	13.2474931245	18.7790444588
1497-RMM-3310	17.9319154203	20.2706263846	24.4842465848
1497-RMM-3311	18.186311909	20.1803885127	24.7289314473
1497-RMM-3312	22.4777452393	17.4038285644	22.7260745514
1497-RMM-3313	19.788032312	17.1667136296	25.1685786659
1497-RMM-3314	20.519717341	17.9280105025	24.4358298728
1497-RMM-3315	24.7964528312	13.6411207308	22.882392006
1497-RMM-3316	25.282569966	15.1496991091	22.331261984
1497-RMM-3317	18.8545870726	20.7246265526	24.1888351366
1497-RMM-3318	16.8977554263	21.1583172974	26.0992266047
1497-RMM-3319	12.1444568393	45.0459845019	13.6830605558
1497-RMM-3320	11.1416260245	41.3268438999	17.4632612367
1497-RMM-3321	8.75991627978	42.1923256582	18.8724957337
1497-RMM-3322	5.32825127439	56.8136391218	11.270185783
1497-RMM-3323	13.0503416241	42.0551951418	13.5659782381
1497-RMM-3324	10.7480872592	57.5193245708	5.39172446802
1497-RMM-3325	20.8848349086	21.8489868967	21.9271183168
1497-RMM-3326	19.5408627411	20.6649222422	23.0809846279
1497-RMM-3327	9.79159218822	42.5308230062	17.1905088249
1497-RMM-3328	14.0242885215	45.3089869448	10.8415819306
1497-RMM-3329	9.92206070633	60.1341183327	4.45028619966
1497-RMM-3330	19.8184213332	18.5435823273	25.1076172452
1497-RMM-3331	21.2913221871	16.3497376002	25.1372207147
1497-RMM-3332	22.0422751991	16.4227832687	24.8189556689
1497-RMM-3333	24.6394489446	18.4797667377	18.6582912415
1497-RMM-3334	18.0206964208	20.2475532289	25.9606376408
1497-RMM-3335	12.2841631941	27.1367332435	25.6833648369
1497-RMM-3336	12.580267334	34.4287661515	20.1223239713
1497-RMM-3337	27.7790160873	14.6995671072	18.9920514432
1497-RMM-3338	23.4167149291	18.5988662852	21.2476684235
1497-RMM-3339	20.9398094881	20.4520339831	21.4903129894
1497-RMM-3340	22.5000883928	19.685816248	20.6342961995
1497-RMM-3341	22.1740228249	18.2027976951	22.5080825628
1497-RMM-3342	11.8734557724	51.117480061	9.29281753729
1497-RMM-3343	20.1771251889	18.8308762656	24.9362081318
1497-RMM-3344	18.7468835301	22.0038391283	23.6475994346
1497-RMM-3345	12.8833626174	39.5253600643	15.7488072219
1497-RMM-3346	6.69786603619	55.3958499469	9.76633422978
1497-RMM-3347	11.9448158052	39.0221135655	18.3644656268
1497-RMM-3348	19.0755816554	17.2274802835	26.3185072269
1497-RMM-3349	14.6624264433	32.2645598109	18.9296249568
1497-RMM-3350	17.4639872861	22.688660391	24.7250294583
1497-RMM-3351	7.4830745671	38.6472785526	22.663497557
1497-RMM-3352	22.8406121295	22.6979229995	19.1854069921
1497-RMM-3353	15.6678170533	19.0984314958	27.7118132807
1497-RMM-3354	19.622069982	22.5339468277	20.7234938686
1497-RMM-3355	20.5264908368	19.6685101194	23.2704938201
1497-RMM-3356	20.4997712859	15.7934108796	26.5081040418
1497-RMM-3357	8.94479709917	55.975589503	7.42407105884
1497-RMM-3358	16.1367486945	24.005196384	24.6916757427
1497-RMM-3359	22.2777201673	17.3050470042	23.2853594143
1497-RMM-3360	16.9751672305	29.0116646859	19.9148045497
1497-RMM-3361	0.349442128169	40.3695639069	34.5465387468
1497-RMM-3362	1.53821137222	75.7883276588	0.0571628793231
1497-RMM-3363	20.9998670239	16.6338763438	24.079806399
1497-RMM-3364	26.5737443409	15.1325799664	20.621150957
1497-RMM-3365	0.0081956206354	28.1125493311	50.9529954901
1497-RMM-3366	23.0787592683	13.8124321048	25.0126923823
1497-RMM-3367	0.00155849381196	27.1930725358	48.3675950949
1497-RMM-3368	19.6307287388	32.8937211152	14.2163445641
1497-RMM-3369	1.78806060195	42.1306970433	29.4095865153
1497-RMM-3370	0.0282344596009	31.5466442164	43.484505467
1497-RMM-3371	1.41562572587	29.8802563991	40.7895528498
1497-RMM-3372	7.06136008572e-05	14.3875216094	63.101725849
1497-RMM-3373	0.0108587789214	21.8231483389	51.7036302935
1497-RMM-3374	12.3827647661	19.2227459708	32.198717189
1497-RMM-3375	9.40701835735	45.9868241614	15.5838526124
1497-RMM-3376	0.415814736458	37.1658804304	38.5522074354
1497-RMM-3377	0.248239961826	30.1498507452	44.0936987946
1497-RMM-3378	16.7103961347	20.9592985049	25.9805871497
1497-RMM-3379	0.000153986008753	11.941225057	63.7166869978
1497-RMM-3380	18.7180315128	16.6611592619	27.7840983316
1497-RMM-3381	0.0569596948815	15.1190699091	52.5312953773
1497-RMM-3382	4.24934152837	19.5568695807	42.2113942945
1497-RMM-3383	24.6123059276	14.3746819091	21.9453800996
1497-RMM-3384	1.13032481127	19.223998499	47.1512103979
1497-RMM-3385	15.3618442824	16.7511981955	30.5957970706
1497-RMM-3386	22.7176807942	16.7843534861	24.0057598721
1497-RMM-3388	0.13673821368	17.9517735555	50.4588995614
1497-RMM-3389	22.5594854352	15.2627191892	25.3990591079
1497-RMM-3390	7.24732113912	21.7570340196	37.0986293274
1497-RMM-3392	0.000847052608218	16.5036381989	59.2487476789
1497-RMM-3393	0.0308674610004	29.3474636689	44.0036913525
1497-RMM-3394	0.131229199001	31.725494504	39.9696978334
1497-RMM-3395	25.1280545102	15.1302392601	21.671310715
1497-RMM-3396	27.3932255014	12.5935298062	22.4112987743
1497-RMM-3397	5.94764530334	47.2911138525	16.3176721718
1497-RMM-3398	19.1959400675	15.6920759405	27.0388642433
1497-RMM-3399	10.0486812493	40.0944055886	19.5686238811
1497-RMM-3400	7.15395489247	32.2108912888	29.4659075981
1497-RMM-3401	12.8215787365	18.1330406848	33.7038095026
1497-RMM-3402	0.980734703193	17.1128168341	48.6622451438
1497-RMM-3403	11.2885568651	18.1412752592	33.8242012439
1497-RMM-3405	26.2019873057	14.4386463338	21.7762037063
1497-RMM-3406	22.5476749648	14.9467025499	24.1681869502
1497-RMM-3407	0.0330689335761	18.0835220777	52.3893652878
1497-RMM-3408	24.1471552439	12.8875276227	23.8208487329
1497-RMM-3409	0.210209483962	18.8290688462	51.5588381043
1497-RMM-3410	18.2158595521	21.8711996536	22.5100083582
1497-RMM-3411	0.000341721894749	13.8226175377	60.1256956177
1497-RMM-3412	20.4925807259	15.4211437297	26.3852821546
1497-RMM-3413	6.43284355909	19.5534371061	40.3184874459
1497-RMM-3414	15.8036289175	25.5907175697	23.5495520643
1497-RMM-3415	0.00195257009705	20.2084324566	56.511700305
1497-RMM-3416	26.7373895279	14.6909780271	20.4943415208
1497-RMM-3417	25.4363492223	15.3669339324	20.7752629777
1497-RMM-3418	27.3737043184	14.6908465316	19.8097502974
1497-RMM-3419	23.0801320423	16.7182437955	22.1255216433
1497-RMM-3420	25.8053301331	13.661604303	23.1759335197
1497-RMM-3421	22.8925627618	15.5709385933	24.9701798312
1497-RMM-3422	18.5577163475	15.6504536108	27.910428106
1497-RMM-3423	24.2723643373	13.8965527252	24.0757626612
1497-RMM-3424	23.9827822572	16.15435322	22.8407881674
1497-RMM-3425	21.2537892729	15.2133416707	25.4436803279
1497-RMM-3426	27.6305083886	14.2765226504	19.5218896556
1497-RMM-3427	21.902817944	16.5643864445	23.7626796806
1497-RMM-3428	23.7464431849	15.6272652009	23.1972082153
1497-RMM-3429	20.4938741342	16.3377726775	26.5064706931
1497-RMM-3430	25.8529971134	13.0808505022	22.0225332407
1497-RMM-3431	23.4605440181	14.1617322025	24.9199191773
1497-RMM-3432	26.3949139597	14.7250876349	19.4921223123
1497-RMM-3433	26.8416393256	14.4195712861	20.1444492586
1497-RMM-3434	27.3224734605	15.0127575824	19.474332195
1497-RMM-3436	22.4290485891	19.7726226625	21.8902241049
1497-RMM-3437	20.1715197407	18.1677298597	24.0335383072
